"Row","Col","Value","Trait","ENV"
40,14,-0.199326140053502,"DTE","Clavet_2025"
41,14,-0.199257031488063,"DTE","Clavet_2025"
42,14,-0.199114229881121,"DTE","Clavet_2025"
43,14,-0.198903604424195,"DTE","Clavet_2025"
44,14,-0.19863102430882,"DTE","Clavet_2025"
45,14,-0.198302358726518,"DTE","Clavet_2025"
46,14,-0.197923476868822,"DTE","Clavet_2025"
47,14,-0.197500247927252,"DTE","Clavet_2025"
48,14,-0.197038541093342,"DTE","Clavet_2025"
49,14,-0.196544166290082,"DTE","Clavet_2025"
50,14,-0.196021570264367,"DTE","Clavet_2025"
51,14,-0.195473836586929,"DTE","Clavet_2025"
52,14,-0.194903989560007,"DTE","Clavet_2025"
53,14,-0.194315053485829,"DTE","Clavet_2025"
54,14,-0.193710052666625,"DTE","Clavet_2025"
55,14,-0.193092011404612,"DTE","Clavet_2025"
56,14,-0.192463954002022,"DTE","Clavet_2025"
57,14,-0.191828904761066,"DTE","Clavet_2025"
58,14,-0.191189887984012,"DTE","Clavet_2025"
59,14,-0.190548777641683,"DTE","Clavet_2025"
60,14,-0.189902846379466,"DTE","Clavet_2025"
61,14,-0.189248216511422,"DTE","Clavet_2025"
62,14,-0.188581010351557,"DTE","Clavet_2025"
63,14,-0.187897350213904,"DTE","Clavet_2025"
64,14,-0.187193358412469,"DTE","Clavet_2025"
65,14,-0.186465157261306,"DTE","Clavet_2025"
66,14,-0.185708869074418,"DTE","Clavet_2025"
67,14,-0.184920616165829,"DTE","Clavet_2025"
68,14,-0.184096636852998,"DTE","Clavet_2025"
69,14,-0.183235837531057,"DTE","Clavet_2025"
70,14,-0.182339792672891,"DTE","Clavet_2025"
71,14,-0.181410192754859,"DTE","Clavet_2025"
72,14,-0.180448728253285,"DTE","Clavet_2025"
73,14,-0.179457089644464,"DTE","Clavet_2025"
74,14,-0.1784369674047,"DTE","Clavet_2025"
75,14,-0.177390052010266,"DTE","Clavet_2025"
76,14,-0.176318033937564,"DTE","Clavet_2025"
77,14,-0.175222603662874,"DTE","Clavet_2025"
1,15,-0.185329250243044,"DTE","Clavet_2025"
2,15,-0.18607193953135,"DTE","Clavet_2025"
3,15,-0.186797702277347,"DTE","Clavet_2025"
4,15,-0.187502109122906,"DTE","Clavet_2025"
5,15,-0.188180730709899,"DTE","Clavet_2025"
6,15,-0.188829137680197,"DTE","Clavet_2025"
7,15,-0.189442900675672,"DTE","Clavet_2025"
8,15,-0.190017590338195,"DTE","Clavet_2025"
9,15,-0.190548777309638,"DTE","Clavet_2025"
10,15,-0.191032032231872,"DTE","Clavet_2025"
11,15,-0.191463083436704,"DTE","Clavet_2025"
12,15,-0.191841286124441,"DTE","Clavet_2025"
13,15,-0.192169622363899,"DTE","Clavet_2025"
14,15,-0.192451231913821,"DTE","Clavet_2025"
15,15,-0.192689254532956,"DTE","Clavet_2025"
16,15,-0.192886829980052,"DTE","Clavet_2025"
17,15,-0.193047098013853,"DTE","Clavet_2025"
18,15,-0.193173198393108,"DTE","Clavet_2025"
19,15,-0.193268270876564,"DTE","Clavet_2025"
20,15,-0.193335455222968,"DTE","Clavet_2025"
21,15,-0.19337779558016,"DTE","Clavet_2025"
22,15,-0.193397953652363,"DTE","Clavet_2025"
23,15,-0.193398495532889,"DTE","Clavet_2025"
24,15,-0.193381987315054,"DTE","Clavet_2025"
25,15,-0.193350995092175,"DTE","Clavet_2025"
26,15,-0.193308084957564,"DTE","Clavet_2025"
27,15,-0.193255823004537,"DTE","Clavet_2025"
28,15,-0.193196775326407,"DTE","Clavet_2025"
29,15,-0.193133508016496,"DTE","Clavet_2025"
30,15,-0.193068471866901,"DTE","Clavet_2025"
31,15,-0.193001465741973,"DTE","Clavet_2025"
32,15,-0.192929636578263,"DTE","Clavet_2025"
33,15,-0.192850016011151,"DTE","Clavet_2025"
34,15,-0.192759635675985,"DTE","Clavet_2025"
35,15,-0.192655527208135,"DTE","Clavet_2025"
36,15,-0.192534722242954,"DTE","Clavet_2025"
37,15,-0.192394252415813,"DTE","Clavet_2025"
38,15,-0.192231149362061,"DTE","Clavet_2025"
39,15,-0.192042444717068,"DTE","Clavet_2025"
40,15,-0.191825990898236,"DTE","Clavet_2025"
41,15,-0.191582923451139,"DTE","Clavet_2025"
42,15,-0.191315198703397,"DTE","Clavet_2025"
43,15,-0.191024772982611,"DTE","Clavet_2025"
44,15,-0.190713602616413,"DTE","Clavet_2025"
45,15,-0.190383643932407,"DTE","Clavet_2025"
46,15,-0.19003685325822,"DTE","Clavet_2025"
47,15,-0.189675186921455,"DTE","Clavet_2025"
48,15,-0.189300601249739,"DTE","Clavet_2025"
49,15,-0.188915033066854,"DTE","Clavet_2025"
50,15,-0.188519970608753,"DTE","Clavet_2025"
51,15,-0.188116453523475,"DTE","Clavet_2025"
52,15,-0.187705501955284,"DTE","Clavet_2025"
53,15,-0.187288136048426,"DTE","Clavet_2025"
54,15,-0.186865375947152,"DTE","Clavet_2025"
55,15,-0.186438241795695,"DTE","Clavet_2025"
56,15,-0.186007753738305,"DTE","Clavet_2025"
57,15,-0.185574931919212,"DTE","Clavet_2025"
58,15,-0.185140796482718,"DTE","Clavet_2025"
59,15,-0.184705982374318,"DTE","Clavet_2025"
60,15,-0.184269583744766,"DTE","Clavet_2025"
61,15,-0.183830309546175,"DTE","Clavet_2025"
62,15,-0.183386868730582,"DTE","Clavet_2025"
63,15,-0.182937970250062,"DTE","Clavet_2025"
64,15,-0.182482323056647,"DTE","Clavet_2025"
65,15,-0.182018636102442,"DTE","Clavet_2025"
66,15,-0.181545618339485,"DTE","Clavet_2025"
67,15,-0.181061978719825,"DTE","Clavet_2025"
68,15,-0.180566464663294,"DTE","Clavet_2025"
69,15,-0.180058708346272,"DTE","Clavet_2025"
70,15,-0.179539226701843,"DTE","Clavet_2025"
71,15,-0.179008575130884,"DTE","Clavet_2025"
72,15,-0.178467309034244,"DTE","Clavet_2025"
73,15,-0.177915983812709,"DTE","Clavet_2025"
74,15,-0.17735515486709,"DTE","Clavet_2025"
75,15,-0.176785377598162,"DTE","Clavet_2025"
76,15,-0.176207207406857,"DTE","Clavet_2025"
77,15,-0.175621199693964,"DTE","Clavet_2025"
1,16,-0.252352220346008,"DTE","Clavet_2025"
2,16,-0.250917970061758,"DTE","Clavet_2025"
3,16,-0.249500759903102,"DTE","Clavet_2025"
4,16,-0.248105067333843,"DTE","Clavet_2025"
5,16,-0.246735369817788,"DTE","Clavet_2025"
6,16,-0.245396144818745,"DTE","Clavet_2025"
7,16,-0.244091869800517,"DTE","Clavet_2025"
8,16,-0.242827022226911,"DTE","Clavet_2025"
9,16,-0.241606079561733,"DTE","Clavet_2025"
10,16,-0.240433519268789,"DTE","Clavet_2025"
11,16,-0.239313660212773,"DTE","Clavet_2025"
12,16,-0.238247173478827,"DTE","Clavet_2025"
13,16,-0.237231082372541,"DTE","Clavet_2025"
14,16,-0.23626225160039,"DTE","Clavet_2025"
15,16,-0.235337545868853,"DTE","Clavet_2025"
16,16,-0.234453829884408,"DTE","Clavet_2025"
17,16,-0.23360796835353,"DTE","Clavet_2025"
18,16,-0.232796825982698,"DTE","Clavet_2025"
19,16,-0.232017267478389,"DTE","Clavet_2025"
20,16,-0.231266157547083,"DTE","Clavet_2025"
21,16,-0.230540452201195,"DTE","Clavet_2025"
22,16,-0.229837472676918,"DTE","Clavet_2025"
23,16,-0.229154631516381,"DTE","Clavet_2025"
24,16,-0.228489341261714,"DTE","Clavet_2025"
25,16,-0.227839014455053,"DTE","Clavet_2025"
26,16,-0.227201063638524,"DTE","Clavet_2025"
27,16,-0.22657290135426,"DTE","Clavet_2025"
28,16,-0.225951940144389,"DTE","Clavet_2025"
29,16,-0.225335592551053,"DTE","Clavet_2025"
30,16,-0.224721385619324,"DTE","Clavet_2025"
31,16,-0.224109479962369,"DTE","Clavet_2025"
32,16,-0.223502669761361,"DTE","Clavet_2025"
33,16,-0.222903863700486,"DTE","Clavet_2025"
34,16,-0.222315970463882,"DTE","Clavet_2025"
35,16,-0.221741898735722,"DTE","Clavet_2025"
36,16,-0.221184557200152,"DTE","Clavet_2025"
37,16,-0.220646854541345,"DTE","Clavet_2025"
38,16,-0.220131699443441,"DTE","Clavet_2025"
39,16,-0.219642000590613,"DTE","Clavet_2025"
40,16,-0.21917985541592,"DTE","Clavet_2025"
41,16,-0.218744116348052,"DTE","Clavet_2025"
42,16,-0.218332824564601,"DTE","Clavet_2025"
43,16,-0.217944021243142,"DTE","Clavet_2025"
44,16,-0.217575747561287,"DTE","Clavet_2025"
45,16,-0.217226044696609,"DTE","Clavet_2025"
46,16,-0.216892953826714,"DTE","Clavet_2025"
47,16,-0.21657451612918,"DTE","Clavet_2025"
48,16,-0.21626877278161,"DTE","Clavet_2025"
49,16,-0.215973785079406,"DTE","Clavet_2025"
50,16,-0.215688077028157,"DTE","Clavet_2025"
51,16,-0.215410635343505,"DTE","Clavet_2025"
52,16,-0.215140466858993,"DTE","Clavet_2025"
53,16,-0.214876578408138,"DTE","Clavet_2025"
54,16,-0.214617976824459,"DTE","Clavet_2025"
55,16,-0.214363668941457,"DTE","Clavet_2025"
56,16,-0.214112661592651,"DTE","Clavet_2025"
57,16,-0.213863961611534,"DTE","Clavet_2025"
58,16,-0.213616575831706,"DTE","Clavet_2025"
59,16,-0.213369892023642,"DTE","Clavet_2025"
60,16,-0.213124821706046,"DTE","Clavet_2025"
61,16,-0.212882657334746,"DTE","Clavet_2025"
62,16,-0.212644691365461,"DTE","Clavet_2025"
63,16,-0.21241221625396,"DTE","Clavet_2025"
64,16,-0.212186524455951,"DTE","Clavet_2025"
65,16,-0.211968908427249,"DTE","Clavet_2025"
66,16,-0.211760660623577,"DTE","Clavet_2025"
67,16,-0.211563073500661,"DTE","Clavet_2025"
68,16,-0.211377400649012,"DTE","Clavet_2025"
69,16,-0.211204001755244,"DTE","Clavet_2025"
70,16,-0.211042342602324,"DTE","Clavet_2025"
71,16,-0.21089185010799,"DTE","Clavet_2025"
72,16,-0.210751951189961,"DTE","Clavet_2025"
73,16,-0.210622072765841,"DTE","Clavet_2025"
74,16,-0.210501641753282,"DTE","Clavet_2025"
75,16,-0.210390085069884,"DTE","Clavet_2025"
76,16,-0.21028682963347,"DTE","Clavet_2025"
77,16,-0.210191302361667,"DTE","Clavet_2025"
1,17,-0.337207109952871,"DTE","Clavet_2025"
2,17,-0.333614616424112,"DTE","Clavet_2025"
3,17,-0.330073122714071,"DTE","Clavet_2025"
4,17,-0.326596012166939,"DTE","Clavet_2025"
5,17,-0.323196668126906,"DTE","Clavet_2025"
6,17,-0.319888473938166,"DTE","Clavet_2025"
7,17,-0.316684812944909,"DTE","Clavet_2025"
8,17,-0.31359906849133,"DTE","Clavet_2025"
9,17,-0.310644623921619,"DTE","Clavet_2025"
10,17,-0.307834862579968,"DTE","Clavet_2025"
11,17,-0.305182692836347,"DTE","Clavet_2025"
12,17,-0.302690098653669,"DTE","Clavet_2025"
13,17,-0.300348139587781,"DTE","Clavet_2025"
14,17,-0.298147400220308,"DTE","Clavet_2025"
15,17,-0.296078465132878,"DTE","Clavet_2025"
16,17,-0.294131918907123,"DTE","Clavet_2025"
17,17,-0.292298346124665,"DTE","Clavet_2025"
18,17,-0.290568331367131,"DTE","Clavet_2025"
19,17,-0.288932459216152,"DTE","Clavet_2025"
20,17,-0.287381314253355,"DTE","Clavet_2025"
21,17,-0.28590576061784,"DTE","Clavet_2025"
22,17,-0.284497780678612,"DTE","Clavet_2025"
23,17,-0.283149636362146,"DTE","Clavet_2025"
24,17,-0.281853589594919,"DTE","Clavet_2025"
25,17,-0.280601902303412,"DTE","Clavet_2025"
26,17,-0.279386836414098,"DTE","Clavet_2025"
27,17,-0.278200653853455,"DTE","Clavet_2025"
28,17,-0.277035616547958,"DTE","Clavet_2025"
29,17,-0.275883986424099,"DTE","Clavet_2025"
30,17,-0.274738369897431,"DTE","Clavet_2025"
31,17,-0.273599296632883,"DTE","Clavet_2025"
32,17,-0.272475219544641,"DTE","Clavet_2025"
33,17,-0.271374936036065,"DTE","Clavet_2025"
34,17,-0.270307243510448,"DTE","Clavet_2025"
35,17,-0.269280939371132,"DTE","Clavet_2025"
36,17,-0.268304821021423,"DTE","Clavet_2025"
37,17,-0.267387685864661,"DTE","Clavet_2025"
38,17,-0.266538331304146,"DTE","Clavet_2025"
39,17,-0.265765554743217,"DTE","Clavet_2025"
40,17,-0.265075707644659,"DTE","Clavet_2025"
41,17,-0.264465357709142,"DTE","Clavet_2025"
42,17,-0.263928626696801,"DTE","Clavet_2025"
43,17,-0.263459636367742,"DTE","Clavet_2025"
44,17,-0.26305250848213,"DTE","Clavet_2025"
45,17,-0.26270136480007,"DTE","Clavet_2025"
46,17,-0.262400327081718,"DTE","Clavet_2025"
47,17,-0.262143517087184,"DTE","Clavet_2025"
48,17,-0.261925056576622,"DTE","Clavet_2025"
49,17,-0.261739126988235,"DTE","Clavet_2025"
50,17,-0.261581282356691,"DTE","Clavet_2025"
51,17,-0.261448449312931,"DTE","Clavet_2025"
52,17,-0.261337614166097,"DTE","Clavet_2025"
53,17,-0.261245763225296,"DTE","Clavet_2025"
54,17,-0.261169882799631,"DTE","Clavet_2025"
55,17,-0.261106959198189,"DTE","Clavet_2025"
56,17,-0.261053978730076,"DTE","Clavet_2025"
57,17,-0.261007927704365,"DTE","Clavet_2025"
58,17,-0.260965792430276,"DTE","Clavet_2025"
59,17,-0.260925707346876,"DTE","Clavet_2025"
60,17,-0.260890399413629,"DTE","Clavet_2025"
61,17,-0.260863743720201,"DTE","Clavet_2025"
62,17,-0.260849615356099,"DTE","Clavet_2025"
63,17,-0.260851889410901,"DTE","Clavet_2025"
64,17,-0.260874440974101,"DTE","Clavet_2025"
65,17,-0.260921145135341,"DTE","Clavet_2025"
66,17,-0.260995876984138,"DTE","Clavet_2025"
67,17,-0.261102511610005,"DTE","Clavet_2025"
68,17,-0.261244807988396,"DTE","Clavet_2025"
69,17,-0.261423854465651,"DTE","Clavet_2025"
70,17,-0.261638068759354,"DTE","Clavet_2025"
71,17,-0.261885752472996,"DTE","Clavet_2025"
72,17,-0.262165207210049,"DTE","Clavet_2025"
73,17,-0.262474734573813,"DTE","Clavet_2025"
74,17,-0.262812636167666,"DTE","Clavet_2025"
75,17,-0.263177213594912,"DTE","Clavet_2025"
76,17,-0.263566768459156,"DTE","Clavet_2025"
77,17,-0.263979602363743,"DTE","Clavet_2025"
1,18,-0.417694782806296,"DTE","Clavet_2025"
2,18,-0.411999641797727,"DTE","Clavet_2025"
3,18,-0.406389456510276,"DTE","Clavet_2025"
4,18,-0.400886519514253,"DTE","Clavet_2025"
5,18,-0.395513123379966,"DTE","Clavet_2025"
6,18,-0.390291560677727,"DTE","Clavet_2025"
7,18,-0.385244123977847,"DTE","Clavet_2025"
8,18,-0.380393105850634,"DTE","Clavet_2025"
9,18,-0.375760798866399,"DTE","Clavet_2025"
10,18,-0.371369495595454,"DTE","Clavet_2025"
11,18,-0.367240697082007,"DTE","Clavet_2025"
12,18,-0.363377699270007,"DTE","Clavet_2025"
13,18,-0.35976559300314,"DTE","Clavet_2025"
14,18,-0.356388677598987,"DTE","Clavet_2025"
15,18,-0.353231252375136,"DTE","Clavet_2025"
16,18,-0.350277616649173,"DTE","Clavet_2025"
17,18,-0.34751206973868,"DTE","Clavet_2025"
18,18,-0.344918910961241,"DTE","Clavet_2025"
19,18,-0.342482439634445,"DTE","Clavet_2025"
20,18,-0.340186955075877,"DTE","Clavet_2025"
21,18,-0.338017224957749,"DTE","Clavet_2025"
22,18,-0.335959890370801,"DTE","Clavet_2025"
23,18,-0.334002060760395,"DTE","Clavet_2025"
24,18,-0.3321308455719,"DTE","Clavet_2025"
25,18,-0.330333354250687,"DTE","Clavet_2025"
26,18,-0.328596696242115,"DTE","Clavet_2025"
27,18,-0.326907980991552,"DTE","Clavet_2025"
28,18,-0.325254317944364,"DTE","Clavet_2025"
29,18,-0.323622816545933,"DTE","Clavet_2025"
30,18,-0.322001160931999,"DTE","Clavet_2025"
31,18,-0.320390253117636,"DTE","Clavet_2025"
32,18,-0.318804212997104,"DTE","Clavet_2025"
33,18,-0.31725773515516,"DTE","Clavet_2025"
34,18,-0.315765514176478,"DTE","Clavet_2025"
35,18,-0.314342244645789,"DTE","Clavet_2025"
36,18,-0.313002621147782,"DTE","Clavet_2025"
37,18,-0.311761338267189,"DTE","Clavet_2025"
38,18,-0.31063309058869,"DTE","Clavet_2025"
39,18,-0.309632572697014,"DTE","Clavet_2025"
40,18,-0.308770396605579,"DTE","Clavet_2025"
41,18,-0.308040844042671,"DTE","Clavet_2025"
42,18,-0.307434114165288,"DTE","Clavet_2025"
43,18,-0.306940406130394,"DTE","Clavet_2025"
44,18,-0.306549919095021,"DTE","Clavet_2025"
45,18,-0.306252852216132,"DTE","Clavet_2025"
46,18,-0.306039404650749,"DTE","Clavet_2025"
47,18,-0.30589977555584,"DTE","Clavet_2025"
48,18,-0.305824164088426,"DTE","Clavet_2025"
49,18,-0.305802868656197,"DTE","Clavet_2025"
50,18,-0.305828470433886,"DTE","Clavet_2025"
51,18,-0.305895833363034,"DTE","Clavet_2025"
52,18,-0.305999920636037,"DTE","Clavet_2025"
53,18,-0.306135695445249,"DTE","Clavet_2025"
54,18,-0.306298120983015,"DTE","Clavet_2025"
55,18,-0.306482160441668,"DTE","Clavet_2025"
56,18,-0.306682777013554,"DTE","Clavet_2025"
57,18,-0.306894933890989,"DTE","Clavet_2025"
58,18,-0.307113594266467,"DTE","Clavet_2025"
59,18,-0.307335637163548,"DTE","Clavet_2025"
60,18,-0.307565604931338,"DTE","Clavet_2025"
61,18,-0.307809955750452,"DTE","Clavet_2025"
62,18,-0.308075147801307,"DTE","Clavet_2025"
63,18,-0.308367639264409,"DTE","Clavet_2025"
64,18,-0.308693888320158,"DTE","Clavet_2025"
65,18,-0.309060353149141,"DTE","Clavet_2025"
66,18,-0.309473491931788,"DTE","Clavet_2025"
67,18,-0.30993976284852,"DTE","Clavet_2025"
68,18,-0.310465430705876,"DTE","Clavet_2025"
69,18,-0.311052312703631,"DTE","Clavet_2025"
70,18,-0.311697778435269,"DTE","Clavet_2025"
71,18,-0.312399004120334,"DTE","Clavet_2025"
72,18,-0.313153165978354,"DTE","Clavet_2025"
73,18,-0.31395744022863,"DTE","Clavet_2025"
74,18,-0.314809003090564,"DTE","Clavet_2025"
75,18,-0.315705030783471,"DTE","Clavet_2025"
76,18,-0.316642699527038,"DTE","Clavet_2025"
77,18,-0.317619185540634,"DTE","Clavet_2025"
1,19,-0.470095832336542,"DTE","Clavet_2025"
2,19,-0.462389871822464,"DTE","Clavet_2025"
3,19,-0.45480282577399,"DTE","Clavet_2025"
4,19,-0.447365902367344,"DTE","Clavet_2025"
5,19,-0.440110309778754,"DTE","Clavet_2025"
6,19,-0.433067256184448,"DTE","Clavet_2025"
7,19,-0.426267949760653,"DTE","Clavet_2025"
8,19,-0.419743598683597,"DTE","Clavet_2025"
9,19,-0.413525411129505,"DTE","Clavet_2025"
10,19,-0.407644595274605,"DTE","Clavet_2025"
11,19,-0.402131251012774,"DTE","Clavet_2025"
12,19,-0.396989987743838,"DTE","Clavet_2025"
13,19,-0.392199924373575,"DTE","Clavet_2025"
14,19,-0.387739071525405,"DTE","Clavet_2025"
15,19,-0.383585439822759,"DTE","Clavet_2025"
16,19,-0.379717039889063,"DTE","Clavet_2025"
17,19,-0.376111882347738,"DTE","Clavet_2025"
18,19,-0.372747977822209,"DTE","Clavet_2025"
19,19,-0.369603336935907,"DTE","Clavet_2025"
20,19,-0.366655970312255,"DTE","Clavet_2025"
21,19,-0.363884545353762,"DTE","Clavet_2025"
22,19,-0.361270356579286,"DTE","Clavet_2025"
23,19,-0.358795355286761,"DTE","Clavet_2025"
24,19,-0.356441492774126,"DTE","Clavet_2025"
25,19,-0.354190720339329,"DTE","Clavet_2025"
26,19,-0.352024989280298,"DTE","Clavet_2025"
27,19,-0.349926250894976,"DTE","Clavet_2025"
28,19,-0.347876456481299,"DTE","Clavet_2025"
29,19,-0.345857557337225,"DTE","Clavet_2025"
30,19,-0.343852309768189,"DTE","Clavet_2025"
31,19,-0.341861985252877,"DTE","Clavet_2025"
32,19,-0.339906370443067,"DTE","Clavet_2025"
33,19,-0.338006056998166,"DTE","Clavet_2025"
34,19,-0.33618163657749,"DTE","Clavet_2025"
35,19,-0.334453700840419,"DTE","Clavet_2025"
36,19,-0.332842841446286,"DTE","Clavet_2025"
37,19,-0.331369650054476,"DTE","Clavet_2025"
38,19,-0.330054718324305,"DTE","Clavet_2025"
39,19,-0.328918637915156,"DTE","Clavet_2025"
40,19,-0.327976281401076,"DTE","Clavet_2025"
41,19,-0.327219645014925,"DTE","Clavet_2025"
42,19,-0.326635005904259,"DTE","Clavet_2025"
43,19,-0.326208641216593,"DTE","Clavet_2025"
44,19,-0.325926828099527,"DTE","Clavet_2025"
45,19,-0.325775843700574,"DTE","Clavet_2025"
46,19,-0.325741965167318,"DTE","Clavet_2025"
47,19,-0.325811469647282,"DTE","Clavet_2025"
48,19,-0.325970634288047,"DTE","Clavet_2025"
49,19,-0.326205875129527,"DTE","Clavet_2025"
50,19,-0.326506802737155,"DTE","Clavet_2025"
51,19,-0.326866222201603,"DTE","Clavet_2025"
52,19,-0.327277077506097,"DTE","Clavet_2025"
53,19,-0.327732312633807,"DTE","Clavet_2025"
54,19,-0.328224871567897,"DTE","Clavet_2025"
55,19,-0.328747698291515,"DTE","Clavet_2025"
56,19,-0.329293736787826,"DTE","Clavet_2025"
57,19,-0.329855931039959,"DTE","Clavet_2025"
58,19,-0.330427225031248,"DTE","Clavet_2025"
59,19,-0.331003245770207,"DTE","Clavet_2025"
60,19,-0.331590352367541,"DTE","Clavet_2025"
61,19,-0.33219758695965,"DTE","Clavet_2025"
62,19,-0.3328339916827,"DTE","Clavet_2025"
63,19,-0.333508608672963,"DTE","Clavet_2025"
64,19,-0.334230480066586,"DTE","Clavet_2025"
65,19,-0.335008647999933,"DTE","Clavet_2025"
66,19,-0.335852154609192,"DTE","Clavet_2025"
67,19,-0.336770042030529,"DTE","Clavet_2025"
68,19,-0.337771081688812,"DTE","Clavet_2025"
69,19,-0.338857818640176,"DTE","Clavet_2025"
70,19,-0.340026571572581,"DTE","Clavet_2025"
71,19,-0.341273388462602,"DTE","Clavet_2025"
72,19,-0.342594317286805,"DTE","Clavet_2025"
73,19,-0.343985406021484,"DTE","Clavet_2025"
74,19,-0.345442702643061,"DTE","Clavet_2025"
75,19,-0.346962255127851,"DTE","Clavet_2025"
76,19,-0.348540111452594,"DTE","Clavet_2025"
77,19,-0.350172319593673,"DTE","Clavet_2025"
1,20,-0.491390975758543,"DTE","Clavet_2025"
2,20,-0.481787995418119,"DTE","Clavet_2025"
3,20,-0.472337898756493,"DTE","Clavet_2025"
4,20,-0.463080814391601,"DTE","Clavet_2025"
5,20,-0.454056870941383,"DTE","Clavet_2025"
6,20,-0.445306197023779,"DTE","Clavet_2025"
7,20,-0.436868921256727,"DTE","Clavet_2025"
8,20,-0.428785172258165,"DTE","Clavet_2025"
9,20,-0.421095078646034,"DTE","Clavet_2025"
10,20,-0.413838769038272,"DTE","Clavet_2025"
11,20,-0.407054946906819,"DTE","Clavet_2025"
12,20,-0.400749537365675,"DTE","Clavet_2025"
13,20,-0.394895687170897,"DTE","Clavet_2025"
14,20,-0.389465117932539,"DTE","Clavet_2025"
15,20,-0.384429551260663,"DTE","Clavet_2025"
16,20,-0.37976070876533,"DTE","Clavet_2025"
17,20,-0.375430312056593,"DTE","Clavet_2025"
18,20,-0.371410082744509,"DTE","Clavet_2025"
19,20,-0.367671742439142,"DTE","Clavet_2025"
20,20,-0.364187012750549,"DTE","Clavet_2025"
21,20,-0.36092845909954,"DTE","Clavet_2025"
22,20,-0.357872022149945,"DTE","Clavet_2025"
23,20,-0.354994486376338,"DTE","Clavet_2025"
24,20,-0.352272636253302,"DTE","Clavet_2025"
25,20,-0.349683256255426,"DTE","Clavet_2025"
26,20,-0.347203130857277,"DTE","Clavet_2025"
27,20,-0.344809044533442,"DTE","Clavet_2025"
28,20,-0.342477781758495,"DTE","Clavet_2025"
29,20,-0.34018612700704,"DTE","Clavet_2025"
30,20,-0.337911900210581,"DTE","Clavet_2025"
31,20,-0.335656736810827,"DTE","Clavet_2025"
32,20,-0.333446087759515,"DTE","Clavet_2025"
33,20,-0.331306439465455,"DTE","Clavet_2025"
34,20,-0.329264278337354,"DTE","Clavet_2025"
35,20,-0.327346090783991,"DTE","Clavet_2025"
36,20,-0.325578363214097,"DTE","Clavet_2025"
37,20,-0.323987582036451,"DTE","Clavet_2025"
38,20,-0.322600233659767,"DTE","Clavet_2025"
39,20,-0.321442804492823,"DTE","Clavet_2025"
40,20,-0.320534426214553,"DTE","Clavet_2025"
41,20,-0.319864811584655,"DTE","Clavet_2025"
42,20,-0.319416318633014,"DTE","Clavet_2025"
43,20,-0.319171305389472,"DTE","Clavet_2025"
44,20,-0.319112129883957,"DTE","Clavet_2025"
45,20,-0.319221150146308,"DTE","Clavet_2025"
46,20,-0.319480724206439,"DTE","Clavet_2025"
47,20,-0.3198732100942,"DTE","Clavet_2025"
48,20,-0.320380965839501,"DTE","Clavet_2025"
49,20,-0.320986528055557,"DTE","Clavet_2025"
50,20,-0.321676540773567,"DTE","Clavet_2025"
51,20,-0.322441755442424,"DTE","Clavet_2025"
52,20,-0.323273102094553,"DTE","Clavet_2025"
53,20,-0.324161510762325,"DTE","Clavet_2025"
54,20,-0.325097911478101,"DTE","Clavet_2025"
55,20,-0.326073234274228,"DTE","Clavet_2025"
56,20,-0.327078409183067,"DTE","Clavet_2025"
57,20,-0.328104366236947,"DTE","Clavet_2025"
58,20,-0.329142035468411,"DTE","Clavet_2025"
59,20,-0.330185796497391,"DTE","Clavet_2025"
60,20,-0.33124382729495,"DTE","Clavet_2025"
61,20,-0.332327755420089,"DTE","Clavet_2025"
62,20,-0.333449208431561,"DTE","Clavet_2025"
63,20,-0.33461981388823,"DTE","Clavet_2025"
64,20,-0.335851199348827,"DTE","Clavet_2025"
65,20,-0.337154992372316,"DTE","Clavet_2025"
66,20,-0.338542820517472,"DTE","Clavet_2025"
67,20,-0.340026311343044,"DTE","Clavet_2025"
68,20,-0.341616744252036,"DTE","Clavet_2025"
69,20,-0.343317391055616,"DTE","Clavet_2025"
70,20,-0.34512351597373,"DTE","Clavet_2025"
71,20,-0.347030035070473,"DTE","Clavet_2025"
72,20,-0.349031864409935,"DTE","Clavet_2025"
73,20,-0.351123920055914,"DTE","Clavet_2025"
74,20,-0.353301118072338,"DTE","Clavet_2025"
75,20,-0.355558374523033,"DTE","Clavet_2025"
76,20,-0.357890605472269,"DTE","Clavet_2025"
77,20,-0.36029272698394,"DTE","Clavet_2025"
1,21,-0.493542906733904,"DTE","Clavet_2025"
2,21,-0.48216730782432,"DTE","Clavet_2025"
3,21,-0.470978579513046,"DTE","Clavet_2025"
4,21,-0.460025770930056,"DTE","Clavet_2025"
5,21,-0.449357931205321,"DTE","Clavet_2025"
6,21,-0.439024109468819,"DTE","Clavet_2025"
7,21,-0.429073354850521,"DTE","Clavet_2025"
8,21,-0.419554716480404,"DTE","Clavet_2025"
9,21,-0.41051724348844,"DTE","Clavet_2025"
10,21,-0.402009985004603,"DTE","Clavet_2025"
11,21,-0.3940802482177,"DTE","Clavet_2025"
12,21,-0.386735275669699,"DTE","Clavet_2025"
13,21,-0.379942245255729,"DTE","Clavet_2025"
14,21,-0.373666592929749,"DTE","Clavet_2025"
15,21,-0.367873754645722,"DTE","Clavet_2025"
16,21,-0.362529166357613,"DTE","Clavet_2025"
17,21,-0.357598264019377,"DTE","Clavet_2025"
